PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1641705,Victor,Wembanyama,Victor Wembanyama,2004-01-04T00:00:00,Metropolitans 92,France,Metropolitans 92/France,7-4,210,0,1,Forward-Center,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,victor_wembanyama,2023.0,2023.0,N,Y,Y,2023,1,1,N
1631104,Blake,Wesley,Blake Wesley,2003-03-16T00:00:00,Notre Dame,USA,Notre Dame/USA,6-3,185,1,14,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,blake_wesley,2022.0,2023.0,Y,Y,Y,2022,1,25,N
201566,Russell,Westbrook,Russell Westbrook,1988-11-12T00:00:00,UCLA,USA,UCLA/USA,6-4,200,15,0,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,russell_westbrook,2008.0,2023.0,N,Y,Y,2008,1,4,Y
1629632,Coby,White,Coby White,2000-02-16T00:00:00,North Carolina,USA,North Carolina/USA,6-5,195,4,0,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,coby_white,2019.0,2023.0,N,Y,Y,2019,1,7,N
1628401,Derrick,White,Derrick White,1994-07-02T00:00:00,Colorado,USA,Colorado/USA,6-4,190,6,9,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,derrick_white,2017.0,2023.0,Y,Y,Y,2017,1,29,N
1641727,Dariq,Whitehead,Dariq Whitehead,2004-08-01T00:00:00,Duke,USA,Duke/USA,6-6,220,0,0,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,dariq_whitehead,2023.0,2023.0,Y,Y,Y,2023,1,22,N
1641715,Cam,Whitmore,Cam Whitmore,2004-07-08T00:00:00,Villanova,USA,Villanova/USA,6-7,230,0,7,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,cam_whitmore,2023.0,2023.0,Y,Y,Y,2023,1,20,N
1630598,Aaron,Wiggins,Aaron Wiggins,1999-01-02T00:00:00,Maryland,USA,Maryland/USA,6-5,190,2,21,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,aaron_wiggins,2021.0,2023.0,Y,Y,Y,2021,2,55,N
203952,Andrew,Wiggins,Andrew Wiggins,1995-02-23T00:00:00,Kansas,Canada,Kansas/Canada,6-7,197,9,22,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,andrew_wiggins,2014.0,2023.0,N,Y,Y,2014,1,1,N
1629623,Lindell,Wigginton,Lindell Wigginton,1998-03-28T00:00:00,Iowa State,Canada,Iowa State/Canada,6-1,189,2,,Guard,Inactive,Y,0,,,,,lindell_wigginton,2021.0,2023.0,Y,Y,Y,2019,,,N
1629684,Grant,Williams,Grant Williams,1998-11-30T00:00:00,Tennessee,USA,Tennessee/USA,6-6,236,4,3,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,grant_williams,2019.0,2023.0,N,Y,Y,2019,1,22,N
1631114,Jalen,Williams,Jalen Williams,2001-04-14T00:00:00,Santa Clara,USA,Santa Clara/USA,6-5,211,1,8,Guard-Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,jalen_williams,2022.0,2023.0,N,Y,Y,2022,1,12,N
1631119,Jaylin,Williams,Jaylin Williams,2002-06-29T00:00:00,Arkansas,USA,Arkansas/USA,6-9,240,1,6,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,jaylin_williams,2022.0,2023.0,Y,Y,Y,2022,2,34,N
1629026,Kenrich,Williams,Kenrich Williams,1994-12-02T00:00:00,TCU,USA,TCU/USA,6-6,210,5,34,Guard-Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,kenrich_williams,2018.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631109,Mark,Williams,Mark Williams,2001-12-16T00:00:00,Duke,USA,Duke/USA,7-0,240,1,5,Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,mark_williams,2022.0,2023.0,Y,Y,Y,2022,1,15,N
1631466,Nate,Williams,Nate Williams,1999-02-12T00:00:00,Buffalo,USA,Buffalo/USA,6-5,205,1,19,Guard,Active,Y,1610612745,Rockets,HOU,rockets,Houston,jeenathan_williams,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630172,Patrick,Williams,Patrick Williams,2001-08-26T00:00:00,Florida State,USA,Florida State/USA,6-7,215,3,44,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,patrick_williams,2020.0,2023.0,N,Y,Y,2020,1,4,N
1630533,Ziaire,Williams,Ziaire Williams,2001-09-12T00:00:00,Stanford,USA,Stanford/USA,6-9,185,2,8,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,ziaire_williams,2021.0,2023.0,Y,Y,Y,2021,1,10,N
1629057,Robert,Williams III,Robert Williams III,1997-10-17T00:00:00,Texas A&M,USA,Texas A&M/USA,6-9,249,5,35,Center-Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,robert_williams,2018.0,2023.0,Y,Y,Y,2018,1,27,N
1631246,Vince,Williams Jr.,Vince Williams Jr.,2000-08-30T00:00:00,Virginia Commonwealth,USA,Virginia Commonwealth/USA,6-4,205,1,5,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,vince_williams_jr,2022.0,2023.0,Y,Y,Y,2022,2,47,N
1629627,Zion,Williamson,Zion Williamson,2000-07-06T00:00:00,Duke,USA,Duke/USA,6-6,284,3,1,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,zion_williamson,2019.0,2023.0,N,Y,Y,2019,1,1,N
1630592,Jalen,Wilson,Jalen Wilson,2000-11-04T00:00:00,Kansas,USA,Kansas/USA,6-6,220,0,22,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,jalen_wilson,2023.0,2023.0,Y,Y,Y,2023,2,51,N
1629685,Dylan,Windler,Dylan Windler,1996-09-22T00:00:00,Belmont,USA,Belmont/USA,6-7,196,3,20,Guard-Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,dylan_windler,2019.0,2023.0,Y,Y,Y,2019,1,26,N
1630164,James,Wiseman,James Wiseman,2001-03-31T00:00:00,Memphis,USA,Memphis/USA,6-11,240,2,13,Center,Active,Y,1610612765,Pistons,DET,pistons,Detroit,james_wiseman,2020.0,2023.0,Y,Y,Y,2020,1,2,N
1631209,Isaiah,Wong,Isaiah Wong,2001-01-28T00:00:00,Miami,USA,Miami/USA,6-3,185,0,21,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,isaiah_wong,2023.0,2023.0,Y,N,Y,2023,2,55,N
1626174,Christian,Wood,Christian Wood,1995-09-27T00:00:00,UNLV,USA,UNLV/USA,6-8,214,7,35,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,christian_wood,2015.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1626153,Delon,Wright,Delon Wright,1992-04-26T00:00:00,Utah,USA,Utah/USA,6-5,185,8,55,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,delon_wright,2015.0,2023.0,Y,Y,Y,2015,1,20,N
201152,Thaddeus,Young,Thaddeus Young,1988-06-21T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-8,225,16,21,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,thaddeus_young,2007.0,2023.0,N,Y,Y,2007,1,12,N
1629027,Trae,Young,Trae Young,1998-09-19T00:00:00,Oklahoma,USA,Oklahoma/USA,6-1,164,5,11,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,trae_young,2018.0,2023.0,N,Y,Y,2018,1,5,N
1630209,Omer,Yurtseven,Omer Yurtseven,1998-06-19T00:00:00,Georgetown,Turkey,Georgetown/Turkey,6-11,275,2,77,Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,omer_yurtseven,2020.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203469,Cody,Zeller,Cody Zeller,1992-10-05T00:00:00,Indiana,USA,Indiana/USA,6-11,240,10,40,Forward-Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,cody_zeller,2013.0,2023.0,N,Y,Y,2013,1,4,N
1627826,Ivica,Zubac,Ivica Zubac,1997-03-18T00:00:00,Mega Basket,Croatia,Mega Basket/Croatia,7-0,240,7,40,Center,Active,Y,1610612746,Clippers,LAC,clippers,LA,ivica_zubac,2016.0,2023.0,Y,Y,Y,2016,2,32,N
